ACTECON;GRUANALI;antiguedad;TAMAEMP;nrotrab;riesgo;categoria;lineanegocio;modular;producto;fechainicio
30;2;21;2;4428;1;6;1;1;7;2021-04-22T00:00:00.0000000
30;2;21;2;4428;1;6;1;1;7;2021-04-28T00:00:00.0000000
30;2;21;2;4428;1;6;1;2;7;2021-05-16T00:00:00.0000000
30;2;21;2;4428;1;6;1;2;7;2021-05-14T00:00:00.0000000
30;2;21;2;4428;1;6;1;2;7;2021-05-12T00:00:00.0000000
30;2;21;2;4428;1;6;1;2;7;2021-05-25T00:00:00.0000000
30;2;21;2;4428;1;6;1;2;7;2021-06-29T00:00:00.0000000
30;2;21;2;4428;1;6;1;2;7;2021-07-15T00:00:00.0000000
30;2;21;2;4428;1;6;1;2;7;2021-07-23T00:00:00.0000000
30;2;21;2;4428;1;6;1;1;7;2021-08-03T00:00:00.0000000
30;2;21;2;4428;1;6;1;1;7;2021-08-07T00:00:00.0000000
30;2;21;2;4428;1;6;1;1;7;2021-08-05T00:00:00.0000000
30;2;21;2;4428;1;6;1;1;7;2021-08-15T00:00:00.0000000
30;2;21;2;4428;1;6;1;1;7;2021-08-18T00:00:00.0000000
30;2;21;2;4428;1;6;1;1;7;2021-08-18T00:00:00.0000000
30;2;21;2;4428;1;6;1;1;7;2021-10-23T00:00:00.0000000
30;2;21;2;4428;1;6;1;1;7;2021-11-04T00:00:00.0000000
30;2;21;2;4428;1;6;1;1;7;2021-11-14T00:00:00.0000000
30;2;21;2;4428;1;6;1;1;7;2021-11-11T00:00:00.0000000
30;2;21;2;4428;1;6;1;1;7;2021-11-11T00:00:00.0000000
30;2;21;2;4428;1;6;1;1;7;2021-11-27T00:00:00.0000000
30;2;21;2;4428;1;6;1;1;7;2021-12-21T00:00:00.0000000
30;2;21;2;4428;1;6;1;1;7;2021-12-12T00:00:00.0000000
30;2;21;2;4428;1;6;1;2;7;2022-01-17T00:00:00.0000000
30;2;21;2;4428;1;6;1;1;7;2022-01-21T00:00:00.0000000
30;2;21;2;4428;1;6;1;1;7;2022-01-14T00:00:00.0000000
30;2;21;2;4428;1;6;1;1;7;2022-02-24T00:00:00.0000000
30;2;21;2;4428;1;6;1;1;7;2022-02-02T00:00:00.0000000
30;2;21;2;4428;1;6;1;1;7;2022-02-02T00:00:00.0000000
30;2;21;2;4428;1;6;1;1;7;2022-02-23T00:00:00.0000000
12;4;29;2;34;3;4;4;1;6;2021-11-18T00:00:00.0000000
59;4;28;2;6;0;0;4;1;6;2021-07-09T00:00:00.0000000
8;4;27;1;91;0;0;1;1;7;2021-10-20T00:00:00.0000000
8;4;27;1;91;0;0;1;1;7;2021-10-20T00:00:00.0000000
8;4;27;1;91;0;0;1;1;0;2021-05-01T00:00:00.0000000
125;7;8;4;185;3;1;4;1;6;2021-07-06T00:00:00.0000000
125;7;8;4;185;3;1;4;1;6;2021-07-12T00:00:00.0000000
27;4;3;2;16;1;7;4;1;6;2021-03-12T00:00:00.0000000
9;5;7;1;439;2;6;1;1;10;2021-08-24T00:00:00.0000000
9;5;7;1;439;2;6;1;1;10;2021-07-19T00:00:00.0000000
9;5;7;1;439;2;6;1;1;10;2021-07-27T00:00:00.0000000
22;9;14;2;57;1;6;1;1;10;2022-02-09T00:00:00.0000000
22;9;14;2;57;1;6;1;1;10;2021-03-15T00:00:00.0000000
22;9;14;2;57;1;6;1;1;10;2021-08-31T00:00:00.0000000
22;9;14;2;57;1;6;1;2;10;2021-10-25T00:00:00.0000000
34;6;10;2;453;2;4;4;2;6;2022-02-19T00:00:00.0000000
19;9;33;1;421;1;6;4;1;6;2021-10-03T00:00:00.0000000
19;9;33;1;421;1;6;4;2;6;2022-01-01T00:00:00.0000000
19;9;33;1;421;1;6;4;2;6;2022-02-18T00:00:00.0000000
51;9;21;2;192;1;6;3;2;4;2021-08-17T00:00:00.0000000
51;9;21;2;192;1;6;3;1;4;2021-08-27T00:00:00.0000000
51;9;21;2;192;1;6;3;1;4;2021-10-14T00:00:00.0000000
51;9;21;2;192;1;6;3;2;4;2021-10-14T00:00:00.0000000
51;9;21;2;192;1;6;3;2;4;2021-10-14T00:00:00.0000000
51;9;21;2;192;1;6;3;2;4;2021-10-14T00:00:00.0000000
51;9;21;2;192;1;6;3;2;4;2021-10-14T00:00:00.0000000
51;9;21;2;192;1;6;3;1;4;2021-10-30T00:00:00.0000000
51;9;21;2;192;1;6;3;1;4;2021-10-14T00:00:00.0000000
51;9;21;2;192;1;6;3;1;4;2021-10-13T00:00:00.0000000
51;9;21;2;192;1;6;4;1;5;2021-05-28T00:00:00.0000000
51;9;21;2;192;1;6;3;1;4;2022-01-04T00:00:00.0000000
51;9;21;2;192;1;6;3;1;4;2022-02-16T00:00:00.0000000
51;9;21;2;192;1;6;3;2;4;2022-02-16T00:00:00.0000000
51;9;21;2;192;1;6;3;1;4;2022-02-28T00:00:00.0000000
51;9;21;2;192;1;6;3;2;4;2022-02-26T00:00:00.0000000
51;9;21;2;192;1;6;3;1;4;2022-02-26T00:00:00.0000000
51;9;21;2;192;1;6;3;2;4;2021-07-16T00:00:00.0000000
14;4;13;2;119;1;5;4;2;3;2021-06-01T00:00:00.0000000
14;4;13;2;119;1;5;4;2;3;2021-05-22T00:00:00.0000000
14;4;13;2;119;1;5;4;1;3;2021-05-22T00:00:00.0000000
14;4;13;2;119;1;5;4;1;6;2021-11-29T00:00:00.0000000
14;4;13;2;119;1;5;4;1;6;2021-08-04T00:00:00.0000000
14;4;13;2;119;1;5;3;2;4;2021-05-18T00:00:00.0000000
14;4;13;2;119;1;5;3;1;4;2021-06-07T00:00:00.0000000
14;4;13;2;119;1;5;3;1;4;2021-06-25T00:00:00.0000000
14;4;13;2;119;1;5;3;1;4;2021-07-22T00:00:00.0000000
14;4;13;2;119;1;5;3;1;4;2021-07-26T00:00:00.0000000
14;4;13;2;119;1;5;3;1;4;2021-10-01T00:00:00.0000000
105;9;24;2;486;1;6;4;1;6;2021-10-07T00:00:00.0000000
105;9;24;2;486;1;6;3;1;4;2021-10-01T00:00:00.0000000
34;6;18;2;17;2;4;2;1;9;2021-11-02T00:00:00.0000000
50;2;40;1;139;2;6;1;1;0;2021-05-12T00:00:00.0000000
88;9;23;2;109;1;6;2;1;9;2021-03-24T00:00:00.0000000
88;9;23;2;109;1;6;2;1;9;2021-10-01T00:00:00.0000000
88;9;23;2;109;1;6;2;1;9;2021-11-30T00:00:00.0000000
88;9;23;2;109;1;6;2;2;9;2021-12-01T00:00:00.0000000
31;3;58;2;64;2;6;4;2;6;2021-05-11T00:00:00.0000000
31;3;58;2;64;2;6;4;1;6;2021-11-28T00:00:00.0000000
22;9;55;2;313;1;6;1;1;3;2022-02-15T00:00:00.0000000
22;9;55;2;313;1;6;1;2;3;2022-02-15T00:00:00.0000000
22;9;55;2;313;1;6;1;2;7;2022-02-15T00:00:00.0000000
22;9;55;2;313;1;6;1;2;0;2022-02-15T00:00:00.0000000
8;4;12;2;17;0;0;4;2;6;2021-12-29T00:00:00.0000000
8;4;12;2;17;0;0;3;2;4;2021-10-14T00:00:00.0000000
63;4;23;2;49;1;6;4;2;6;2021-08-14T00:00:00.0000000
63;4;23;2;49;1;6;4;1;6;2021-08-11T00:00:00.0000000
63;4;23;2;49;1;6;4;1;6;2021-10-26T00:00:00.0000000
63;4;23;2;49;1;6;4;1;6;2021-10-30T00:00:00.0000000
63;4;23;2;49;1;6;1;1;7;2021-12-03T00:00:00.0000000
12;4;34;2;7;3;4;4;1;6;2021-06-02T00:00:00.0000000
18;11;10;4;14;1;6;1;1;3;2021-12-02T00:00:00.0000000
18;11;10;4;14;1;6;4;2;6;2021-12-26T00:00:00.0000000
33;9;20;2;74;2;6;1;1;7;2021-12-01T00:00:00.0000000
8;4;21;2;87;0;0;1;2;7;2022-01-03T00:00:00.0000000
8;4;57;1;71;0;0;1;2;7;2021-02-28T00:00:00.0000000
8;4;57;1;71;0;0;3;2;4;2021-04-18T00:00:00.0000000
8;4;57;1;71;0;0;3;2;4;2021-04-25T00:00:00.0000000
8;4;57;1;71;0;0;3;1;4;2021-04-25T00:00:00.0000000
8;4;57;1;71;0;0;4;1;5;2021-02-28T00:00:00.0000000
8;4;57;1;71;0;0;3;1;4;2021-06-06T00:00:00.0000000
8;4;57;1;71;0;0;3;1;4;2021-07-02T00:00:00.0000000
8;4;57;1;71;0;0;3;1;4;2021-07-17T00:00:00.0000000
8;4;57;1;71;0;0;3;1;4;2021-08-26T00:00:00.0000000
8;4;57;1;71;0;0;3;2;4;2021-08-21T00:00:00.0000000
8;4;57;1;71;0;0;3;2;4;2021-11-09T00:00:00.0000000
8;4;57;1;71;0;0;3;2;4;2021-12-27T00:00:00.0000000
8;4;57;1;71;0;0;3;2;4;2021-12-27T00:00:00.0000000
8;4;57;1;71;0;0;3;2;4;2021-12-30T00:00:00.0000000
8;4;57;1;71;0;0;3;2;4;2022-02-17T00:00:00.0000000
8;4;57;1;71;0;0;3;2;4;2022-02-17T00:00:00.0000000
145;6;25;2;62;3;1;4;2;6;2021-12-27T00:00:00.0000000
147;9;27;2;46;1;6;1;2;7;2021-06-30T00:00:00.0000000
5;13;19;2;96;3;0;1;2;7;2022-02-10T00:00:00.0000000
24;4;24;2;6;2;4;4;2;6;2022-01-04T00:00:00.0000000
63;4;17;2;7;1;6;4;2;6;2021-10-26T00:00:00.0000000
41;9;15;2;439;1;6;1;2;3;2021-12-20T00:00:00.0000000
41;9;15;2;439;1;6;1;2;9;2021-06-21T00:00:00.0000000
41;9;15;2;439;1;6;1;2;7;2021-07-15T00:00:00.0000000
88;9;26;2;38;1;6;1;2;7;2021-11-06T00:00:00.0000000
88;9;26;2;38;1;6;1;2;7;2021-11-06T00:00:00.0000000
24;4;28;2;53;2;4;1;2;3;2022-01-07T00:00:00.0000000
9;5;28;2;57;2;6;4;2;6;2021-06-14T00:00:00.0000000
9;5;28;2;57;2;6;4;2;6;2021-03-23T00:00:00.0000000
9;5;28;2;57;2;6;4;2;6;2021-03-23T00:00:00.0000000
9;5;28;2;57;2;6;3;2;4;2021-07-12T00:00:00.0000000
67;12;40;2;2841;1;6;3;2;4;2021-05-18T00:00:00.0000000
67;12;40;2;2841;1;6;3;2;4;2021-05-18T00:00:00.0000000
12;4;21;2;30;3;4;1;2;9;2021-03-05T00:00:00.0000000
12;4;21;2;30;3;4;2;2;9;2021-03-05T00:00:00.0000000
12;4;21;2;30;3;4;2;2;9;2021-10-29T00:00:00.0000000
12;4;21;2;30;3;4;2;2;9;2021-10-29T00:00:00.0000000
12;4;21;2;30;3;4;2;1;9;2022-01-21T00:00:00.0000000
12;4;21;2;30;3;4;2;2;9;2022-01-21T00:00:00.0000000
12;4;21;2;30;3;4;3;2;4;2022-01-25T00:00:00.0000000
9;5;12;2;28;2;6;4;2;6;2021-03-12T00:00:00.0000000
100;2;15;2;5823;1;6;4;2;6;2021-07-14T00:00:00.0000000
100;2;15;2;5823;1;6;4;2;6;2021-06-28T00:00:00.0000000
100;2;15;2;5823;1;6;4;1;6;2021-05-30T00:00:00.0000000
100;2;15;2;5823;1;6;4;1;6;2022-02-02T00:00:00.0000000
20;4;3;1;5;2;4;1;1;7;2021-04-14T00:00:00.0000000
20;4;3;1;5;2;4;1;1;7;2021-05-31T00:00:00.0000000
20;4;3;1;5;2;4;1;1;7;2021-06-12T00:00:00.0000000
20;4;3;1;5;2;4;1;2;7;2021-08-04T00:00:00.0000000
20;4;3;1;5;2;4;1;2;7;2021-08-18T00:00:00.0000000
20;4;3;1;5;2;4;1;1;7;2021-09-03T00:00:00.0000000
20;4;3;1;5;2;4;1;1;7;2021-11-01T00:00:00.0000000
20;4;3;1;5;2;4;1;1;7;2021-12-06T00:00:00.0000000
34;6;23;2;31;2;4;1;1;3;2021-11-02T00:00:00.0000000
34;6;23;2;31;2;4;1;1;3;2021-03-04T00:00:00.0000000
34;6;23;2;31;2;4;1;1;3;2021-07-15T00:00:00.0000000
34;6;23;2;31;2;4;1;1;3;2021-12-21T00:00:00.0000000
34;6;23;2;31;2;4;1;1;7;2021-04-21T00:00:00.0000000
34;6;23;2;31;2;4;1;2;7;2021-06-25T00:00:00.0000000
34;6;23;2;31;2;4;1;2;7;2021-09-02T00:00:00.0000000
34;6;23;2;31;2;4;1;2;7;2021-10-02T00:00:00.0000000
34;6;23;2;31;2;4;1;2;7;2021-10-21T00:00:00.0000000
34;6;23;2;31;2;4;1;2;7;2021-11-24T00:00:00.0000000
34;6;23;2;31;2;4;2;2;1;2021-11-15T00:00:00.0000000
34;6;23;2;31;2;4;2;2;1;2021-09-01T00:00:00.0000000
34;6;23;2;31;2;4;2;2;1;2022-01-01T00:00:00.0000000
34;6;23;2;31;2;4;1;2;0;2021-07-15T00:00:00.0000000
34;6;23;2;31;2;4;2;2;1;2021-07-01T00:00:00.0000000
20;4;6;2;295;2;4;1;2;7;2022-02-28T00:00:00.0000000
34;6;8;2;17;2;4;2;2;9;2021-10-10T00:00:00.0000000
9;5;10;2;88;2;6;1;2;3;2021-08-11T00:00:00.0000000
9;5;10;2;88;2;6;1;2;3;2021-05-13T00:00:00.0000000
9;5;10;2;88;2;6;1;2;3;2021-05-13T00:00:00.0000000
12;4;17;2;48;3;4;4;2;6;2021-04-17T00:00:00.0000000
12;4;17;2;48;3;4;4;2;5;2021-05-02T00:00:00.0000000
12;4;17;2;48;3;4;4;2;5;2021-04-19T00:00:00.0000000
12;4;17;2;48;3;4;4;2;5;2021-04-26T00:00:00.0000000
12;4;17;2;48;3;4;4;2;5;2021-07-27T00:00:00.0000000
12;4;17;2;48;3;4;4;2;5;2021-08-27T00:00:00.0000000
74;7;11;4;2;3;1;4;2;6;2022-01-31T00:00:00.0000000
8;4;18;2;54;0;0;4;2;6;2022-01-13T00:00:00.0000000
8;4;18;2;54;0;0;4;2;6;2021-11-04T00:00:00.0000000
139;6;29;1;6;3;1;4;2;6;2021-08-17T00:00:00.0000000
139;6;29;1;6;3;1;4;2;6;2021-04-01T00:00:00.0000000
21;9;18;2;155;1;6;2;2;1;2021-10-03T00:00:00.0000000
44;6;10;1;0;3;1;1;2;9;2021-06-30T00:00:00.0000000
11;2;25;2;105;1;6;4;2;6;2021-08-01T00:00:00.0000000
11;2;25;2;105;1;6;4;1;6;2021-10-28T00:00:00.0000000
11;2;25;2;105;1;6;4;1;6;2021-10-20T00:00:00.0000000
11;2;25;2;105;1;6;4;1;6;2021-10-20T00:00:00.0000000
11;2;25;2;105;1;6;4;2;6;2021-03-08T00:00:00.0000000
11;2;25;2;105;1;6;4;1;6;2021-06-21T00:00:00.0000000
11;2;25;2;105;1;6;4;2;6;2021-08-21T00:00:00.0000000
11;2;25;2;105;1;6;4;2;6;2022-02-03T00:00:00.0000000
8;4;25;1;406;0;0;1;2;10;2021-10-27T00:00:00.0000000
8;4;25;1;406;0;0;1;2;10;2021-12-22T00:00:00.0000000
8;4;25;1;406;0;0;2;1;1;2021-04-01T00:00:00.0000000
48;13;14;2;471;2;3;1;1;3;2021-08-18T00:00:00.0000000
48;13;14;2;471;2;3;1;2;3;2021-05-01T00:00:00.0000000
48;13;14;2;471;2;3;1;2;3;2021-05-01T00:00:00.0000000
48;13;14;2;471;2;3;1;2;3;2021-05-01T00:00:00.0000000
48;13;14;2;471;2;3;1;1;3;2021-05-01T00:00:00.0000000
48;13;14;2;471;2;3;1;1;3;2021-05-01T00:00:00.0000000
48;13;14;2;471;2;3;1;2;3;2021-05-01T00:00:00.0000000
48;13;14;2;471;2;3;1;2;3;2021-05-01T00:00:00.0000000
48;13;14;2;471;2;3;1;1;3;2021-05-01T00:00:00.0000000
48;13;14;2;471;2;3;1;1;3;2021-05-01T00:00:00.0000000
48;13;14;2;471;2;3;4;2;5;2021-05-01T00:00:00.0000000
48;13;14;2;471;2;3;4;2;5;2021-05-01T00:00:00.0000000
48;13;14;2;471;2;3;4;1;5;2021-05-01T00:00:00.0000000
48;13;14;2;471;2;3;4;1;5;2021-05-01T00:00:00.0000000
48;13;14;2;471;2;3;4;2;5;2021-05-01T00:00:00.0000000
48;13;14;2;471;2;3;4;1;5;2021-05-01T00:00:00.0000000
48;13;14;2;471;2;3;4;2;5;2021-05-01T00:00:00.0000000
48;13;14;2;471;2;3;4;1;5;2021-05-01T00:00:00.0000000
48;13;14;2;471;2;3;4;2;5;2021-05-01T00:00:00.0000000
48;13;14;2;471;2;3;4;2;5;2021-05-01T00:00:00.0000000
48;13;14;2;471;2;3;4;2;5;2021-05-01T00:00:00.0000000
15;6;8;2;213;3;1;1;2;3;2021-09-17T00:00:00.0000000
15;6;8;2;213;3;1;1;2;3;2022-01-11T00:00:00.0000000
15;6;8;2;213;3;1;1;2;3;2022-01-12T00:00:00.0000000
34;6;10;2;60;2;4;2;2;9;2021-08-10T00:00:00.0000000
22;9;61;2;70;1;6;2;2;9;2022-02-03T00:00:00.0000000
45;4;14;2;861;3;2;4;2;6;2021-09-12T00:00:00.0000000
45;4;14;2;861;3;2;4;2;6;2021-09-12T00:00:00.0000000
45;4;14;2;861;3;2;4;2;6;2021-09-12T00:00:00.0000000
42;11;20;2;768;1;6;1;2;3;2022-02-07T00:00:00.0000000
42;11;20;2;768;1;6;4;1;6;2021-11-26T00:00:00.0000000
36;6;17;2;1280;3;1;1;1;3;2022-01-21T00:00:00.0000000
36;6;17;2;1280;3;1;1;1;3;2021-05-05T00:00:00.0000000
36;6;17;2;1280;3;1;1;1;3;2021-10-20T00:00:00.0000000
36;6;17;2;1280;3;1;1;1;3;2021-03-01T00:00:00.0000000
36;6;17;2;1280;3;1;4;1;6;2021-06-06T00:00:00.0000000
36;6;17;2;1280;3;1;4;1;6;2021-05-12T00:00:00.0000000
36;6;17;2;1280;3;1;4;1;5;2021-06-12T00:00:00.0000000
36;6;17;2;1280;3;1;4;1;5;2021-06-10T00:00:00.0000000
36;6;17;2;1280;3;1;4;1;5;2021-10-14T00:00:00.0000000
20;4;36;2;71;2;4;4;1;6;2022-02-06T00:00:00.0000000
20;4;36;2;71;2;4;4;1;6;2021-10-30T00:00:00.0000000
20;4;36;2;71;2;4;1;1;9;2021-06-30T00:00:00.0000000
20;4;36;2;71;2;4;1;1;7;2021-03-04T00:00:00.0000000
20;4;36;2;71;2;4;3;1;4;2021-11-08T00:00:00.0000000
20;4;36;2;71;2;4;3;1;4;2022-02-13T00:00:00.0000000
4;3;56;2;90;2;3;1;1;9;2021-06-27T00:00:00.0000000
4;3;56;2;90;2;3;2;2;1;2021-05-08T00:00:00.0000000
11;2;28;2;347;1;6;4;1;6;2021-08-06T00:00:00.0000000
11;2;28;2;347;1;6;4;2;6;2022-02-16T00:00:00.0000000
11;2;28;2;347;1;6;4;1;5;2021-06-20T00:00:00.0000000
41;9;25;2;69;1;6;4;1;6;2021-12-29T00:00:00.0000000
43;4;65;2;222;2;5;2;2;1;2022-01-31T00:00:00.0000000
15;6;19;2;49;3;1;2;1;8;2021-08-12T00:00:00.0000000
15;6;19;2;49;3;1;1;1;3;2020-10-20T00:00:00.0000000
12;4;14;2;309;3;4;2;1;9;2021-03-04T00:00:00.0000000
12;4;14;2;309;3;4;4;1;5;2021-08-31T00:00:00.0000000
12;4;14;2;309;3;4;4;1;5;2021-12-01T00:00:00.0000000
12;4;14;2;309;3;4;4;1;5;2021-03-12T00:00:00.0000000
12;4;14;2;309;3;4;4;1;5;2021-03-30T00:00:00.0000000
12;4;14;2;309;3;4;4;1;5;2021-05-03T00:00:00.0000000
12;4;14;2;309;3;4;4;1;5;2021-06-04T00:00:00.0000000
12;4;14;2;309;3;4;4;1;5;2021-03-16T00:00:00.0000000
12;4;14;2;309;3;4;4;2;5;2021-10-12T00:00:00.0000000
12;4;14;2;309;3;4;4;2;5;2021-12-23T00:00:00.0000000
12;4;14;2;309;3;4;4;1;5;2021-12-23T00:00:00.0000000
12;4;14;2;309;3;4;3;1;4;2021-04-19T00:00:00.0000000
12;4;14;2;309;3;4;3;1;4;2021-11-02T00:00:00.0000000
42;11;3;4;48;1;6;4;1;6;2021-03-19T00:00:00.0000000
31;3;31;2;122;2;6;4;2;3;2021-06-25T00:00:00.0000000
31;3;31;2;122;2;6;4;2;3;2021-06-25T00:00:00.0000000
31;3;31;2;122;2;6;4;2;3;2021-11-14T00:00:00.0000000
31;3;31;2;122;2;6;4;2;6;2021-11-04T00:00:00.0000000
31;3;31;2;122;2;6;4;2;6;2021-11-22T00:00:00.0000000
31;3;31;2;122;2;6;4;2;6;2021-11-14T00:00:00.0000000
31;3;31;2;122;2;6;4;1;6;2022-01-28T00:00:00.0000000
31;3;31;2;122;2;6;4;2;6;2021-11-14T00:00:00.0000000
31;3;31;2;122;2;6;4;2;6;2021-07-13T00:00:00.0000000
31;3;31;2;122;2;6;2;2;9;2021-03-04T00:00:00.0000000
31;3;31;2;122;2;6;3;2;4;2021-06-11T00:00:00.0000000
31;3;31;2;122;2;6;3;2;4;2021-11-22T00:00:00.0000000
31;3;31;2;122;2;6;3;2;4;2021-12-03T00:00:00.0000000
31;3;31;2;122;2;6;3;2;4;2022-02-22T00:00:00.0000000
33;9;16;2;98;2;6;1;2;7;2021-05-24T00:00:00.0000000
74;7;11;4;35;3;1;4;2;6;2021-04-28T00:00:00.0000000
14;4;9;2;74;1;5;1;2;3;2022-02-22T00:00:00.0000000
14;4;9;2;74;1;5;4;2;6;2021-06-22T00:00:00.0000000
14;4;9;2;74;1;5;4;2;6;2021-11-09T00:00:00.0000000
24;4;9;2;17;2;4;1;2;3;2021-12-27T00:00:00.0000000
45;4;14;2;1355;3;2;4;2;6;2021-12-23T00:00:00.0000000
45;4;14;2;1355;3;2;4;2;6;2021-03-16T00:00:00.0000000
45;4;14;2;1355;3;2;4;2;6;2021-11-25T00:00:00.0000000
45;4;14;2;1355;3;2;4;2;6;2021-08-20T00:00:00.0000000
45;4;14;2;1355;3;2;4;2;6;2022-02-26T00:00:00.0000000
45;4;14;2;1355;3;2;4;2;6;2021-05-12T00:00:00.0000000
45;4;14;2;1355;3;2;4;2;6;2021-07-22T00:00:00.0000000
45;4;14;2;1355;3;2;4;1;6;2021-08-11T00:00:00.0000000
45;4;14;2;1355;3;2;3;1;4;2022-02-23T00:00:00.0000000
15;6;12;2;9;3;1;4;1;6;2021-10-12T00:00:00.0000000
15;6;12;2;9;3;1;1;1;0;2022-01-03T00:00:00.0000000
44;6;32;2;12;3;1;2;2;9;2021-06-23T00:00:00.0000000
20;4;27;2;59;2;4;4;1;6;2021-03-21T00:00:00.0000000
20;4;27;2;59;2;4;4;1;6;2021-06-01T00:00:00.0000000
20;4;27;2;59;2;4;4;1;6;2021-11-28T00:00:00.0000000
20;4;27;2;59;2;4;4;1;6;2021-12-09T00:00:00.0000000
20;4;27;2;59;2;4;1;2;7;2021-09-24T00:00:00.0000000
8;4;33;2;94;0;0;1;2;9;2021-07-13T00:00:00.0000000
8;4;33;2;94;0;0;1;2;7;2021-07-22T00:00:00.0000000
8;4;33;2;94;0;0;1;1;7;2021-07-30T00:00:00.0000000
8;4;33;2;94;0;0;1;1;7;2021-10-19T00:00:00.0000000
8;4;33;2;94;0;0;4;1;5;2021-07-13T00:00:00.0000000
78;9;11;2;207;1;6;4;2;6;2021-06-12T00:00:00.0000000
78;9;11;2;207;1;6;1;2;10;2021-07-10T00:00:00.0000000
5;13;23;2;954;3;0;4;2;5;2021-08-15T00:00:00.0000000
5;13;23;2;954;3;0;4;1;5;2021-10-27T00:00:00.0000000
5;13;23;2;954;3;0;4;1;5;2021-11-28T00:00:00.0000000
5;13;23;2;954;3;0;4;1;5;2021-12-10T00:00:00.0000000
5;13;23;2;954;3;0;4;1;5;2022-02-07T00:00:00.0000000
5;13;23;2;954;3;0;4;1;5;2021-04-18T00:00:00.0000000
5;13;23;2;954;3;0;4;1;5;2021-04-16T00:00:00.0000000
5;13;23;2;954;3;0;4;1;5;2021-06-30T00:00:00.0000000
5;13;23;2;954;3;0;4;1;5;2021-08-06T00:00:00.0000000
5;13;23;2;954;3;0;4;1;5;2021-08-07T00:00:00.0000000
5;13;23;2;954;3;0;4;1;5;2021-07-02T00:00:00.0000000
5;13;23;2;954;3;0;4;1;5;2021-07-13T00:00:00.0000000
5;13;23;2;954;3;0;4;2;5;2021-10-12T00:00:00.0000000
5;13;23;2;954;3;0;4;2;5;2022-01-17T00:00:00.0000000
5;13;23;2;954;3;0;4;1;5;2022-01-22T00:00:00.0000000
5;13;23;2;954;3;0;4;2;5;2022-01-05T00:00:00.0000000
5;13;23;2;954;3;0;4;2;5;2022-01-16T00:00:00.0000000
5;13;23;2;954;3;0;4;2;5;2022-02-26T00:00:00.0000000
36;6;24;2;550;3;1;1;2;3;2021-03-18T00:00:00.0000000
36;6;24;2;550;3;1;4;1;6;2021-05-10T00:00:00.0000000
36;6;24;2;550;3;1;4;1;6;2021-06-26T00:00:00.0000000
36;6;24;2;550;3;1;4;1;6;2021-06-30T00:00:00.0000000
36;6;24;2;550;3;1;4;1;6;2022-01-20T00:00:00.0000000
36;6;24;2;550;3;1;4;1;5;2021-04-22T00:00:00.0000000
36;6;24;2;550;3;1;3;1;4;2021-06-14T00:00:00.0000000
36;6;24;2;550;3;1;3;1;4;2021-10-04T00:00:00.0000000
36;6;24;2;550;3;1;3;1;4;2021-10-26T00:00:00.0000000
36;6;24;2;550;3;1;3;1;4;2022-02-16T00:00:00.0000000
65;6;19;2;800;3;1;1;2;3;2022-02-25T00:00:00.0000000
65;6;19;2;800;3;1;1;2;3;2021-11-01T00:00:00.0000000
65;6;19;2;800;3;1;1;2;3;2021-11-01T00:00:00.0000000
65;6;19;2;800;3;1;4;2;6;2021-07-01T00:00:00.0000000
65;6;19;2;800;3;1;4;2;6;2021-07-01T00:00:00.0000000
24;4;5;2;19;2;4;4;2;6;2021-06-13T00:00:00.0000000
24;4;5;2;19;2;4;4;2;5;2021-08-27T00:00:00.0000000
24;4;5;2;19;2;4;4;2;5;2021-04-08T00:00:00.0000000
24;4;5;2;19;2;4;4;2;5;2021-05-20T00:00:00.0000000
44;6;6;2;17;3;1;4;2;6;2021-08-25T00:00:00.0000000
44;6;6;2;17;3;1;4;2;6;2021-10-01T00:00:00.0000000
21;9;18;2;59;1;6;4;2;6;2021-06-23T00:00:00.0000000
21;9;18;2;59;1;6;4;2;6;2021-05-19T00:00:00.0000000
21;9;18;2;59;1;6;4;2;6;2021-04-15T00:00:00.0000000
33;9;14;2;320;2;6;4;2;6;2021-11-27T00:00:00.0000000
33;9;14;2;320;2;6;4;2;6;2021-07-15T00:00:00.0000000
33;9;14;2;320;2;6;3;2;4;2022-01-22T00:00:00.0000000
14;4;4;2;77;1;5;4;2;6;2021-05-11T00:00:00.0000000
14;4;4;2;77;1;5;4;2;6;2021-06-10T00:00:00.0000000
14;4;4;2;77;1;5;4;1;6;2021-06-04T00:00:00.0000000
14;4;4;2;77;1;5;1;1;7;2021-09-24T00:00:00.0000000
14;4;4;2;77;1;5;4;2;5;2021-10-21T00:00:00.0000000
52;7;82;2;155;3;1;4;2;6;2021-12-31T00:00:00.0000000
52;7;82;2;155;3;1;2;2;1;2021-12-31T00:00:00.0000000
52;7;82;2;155;3;1;2;1;1;2021-12-31T00:00:00.0000000
111;4;28;2;61;0;0;2;1;9;2021-04-30T00:00:00.0000000
44;6;8;2;15;3;1;1;2;3;2021-04-01T00:00:00.0000000
18;11;14;4;25;1;6;4;2;6;2021-12-04T00:00:00.0000000
12;4;24;2;138;3;4;4;1;6;2021-05-21T00:00:00.0000000
12;4;24;2;138;3;4;4;1;6;2021-08-13T00:00:00.0000000
12;4;24;2;138;3;4;4;1;6;2021-08-13T00:00:00.0000000
12;4;24;2;138;3;4;4;1;6;2021-05-28T00:00:00.0000000
5;13;15;2;912;3;0;4;1;6;2021-08-19T00:00:00.0000000
